pdb_id,protein_path,pocket_path,ligand_path,ligand_format,valid,error,source
4elh,data/refined_set\4elh\4elh_protein.pdb,data/refined_set\4elh\4elh_pocket.pdb,data/refined_set\4elh\4elh_ligand.mol2,mol2,True,,refined
4emf,data/refined_set\4emf\4emf_protein.pdb,data/refined_set\4emf\4emf_pocket.pdb,data/refined_set\4emf\4emf_ligand.mol2,mol2,True,,refined
4emr,data/refined_set\4emr\4emr_protein.pdb,data/refined_set\4emr\4emr_pocket.pdb,data/refined_set\4emr\4emr_ligand.mol2,mol2,True,,refined
4en4,data/refined_set\4en4\4en4_protein.pdb,data/refined_set\4en4\4en4_pocket.pdb,data/refined_set\4en4\4en4_ligand.mol2,mol2,True,,refined
4eo6,data/refined_set\4eo6\4eo6_protein.pdb,data/refined_set\4eo6\4eo6_pocket.pdb,data/refined_set\4eo6\4eo6_ligand.mol2,mol2,True,,refined
4eo8,data/refined_set\4eo8\4eo8_protein.pdb,data/refined_set\4eo8\4eo8_pocket.pdb,data/refined_set\4eo8\4eo8_ligand.mol2,mol2,True,,refined
4eoh,data/refined_set\4eoh\4eoh_protein.pdb,data/refined_set\4eoh\4eoh_pocket.pdb,data/refined_set\4eoh\4eoh_ligand.mol2,mol2,True,,refined
4eor,data/refined_set\4eor\4eor_protein.pdb,data/refined_set\4eor\4eor_pocket.pdb,data/refined_set\4eor\4eor_ligand.mol2,mol2,True,,refined
4epy,data/refined_set\4epy\4epy_protein.pdb,data/refined_set\4epy\4epy_pocket.pdb,data/refined_set\4epy\4epy_ligand.mol2,mol2,True,,refined
4er1,data/refined_set\4er1\4er1_protein.pdb,data/refined_set\4er1\4er1_pocket.pdb,data/refined_set\4er1\4er1_ligand.mol2,mol2,True,,refined
4er2,data/refined_set\4er2\4er2_protein.pdb,data/refined_set\4er2\4er2_pocket.pdb,data/refined_set\4er2\4er2_ligand.mol2,mol2,True,,refined
4erf,data/refined_set\4erf\4erf_protein.pdb,data/refined_set\4erf\4erf_pocket.pdb,data/refined_set\4erf\4erf_ligand.mol2,mol2,True,,refined
4etz,data/refined_set\4etz\4etz_protein.pdb,data/refined_set\4etz\4etz_pocket.pdb,data/refined_set\4etz\4etz_ligand.mol2,mol2,True,,refined
4eu0,data/refined_set\4eu0\4eu0_protein.pdb,data/refined_set\4eu0\4eu0_pocket.pdb,data/refined_set\4eu0\4eu0_ligand.mol2,mol2,True,,refined
4euo,data/refined_set\4euo\4euo_protein.pdb,data/refined_set\4euo\4euo_pocket.pdb,data/refined_set\4euo\4euo_ligand.mol2,mol2,True,,refined
4ew2,data/refined_set\4ew2\4ew2_protein.pdb,data/refined_set\4ew2\4ew2_pocket.pdb,data/refined_set\4ew2\4ew2_ligand.mol2,mol2,True,,refined
4ew3,data/refined_set\4ew3\4ew3_protein.pdb,data/refined_set\4ew3\4ew3_pocket.pdb,data/refined_set\4ew3\4ew3_ligand.mol2,mol2,True,,refined
4ewn,data/refined_set\4ewn\4ewn_protein.pdb,data/refined_set\4ewn\4ewn_pocket.pdb,data/refined_set\4ewn\4ewn_ligand.mol2,mol2,True,,refined
4exs,data/refined_set\4exs\4exs_protein.pdb,data/refined_set\4exs\4exs_pocket.pdb,data/refined_set\4exs\4exs_ligand.mol2,mol2,True,,refined
4ezr,data/refined_set\4ezr\4ezr_protein.pdb,data/refined_set\4ezr\4ezr_pocket.pdb,data/refined_set\4ezr\4ezr_ligand.mol2,mol2,True,,refined
4ezx,data/refined_set\4ezx\4ezx_protein.pdb,data/refined_set\4ezx\4ezx_pocket.pdb,data/refined_set\4ezx\4ezx_ligand.mol2,mol2,True,,refined
4ezz,data/refined_set\4ezz\4ezz_protein.pdb,data/refined_set\4ezz\4ezz_pocket.pdb,data/refined_set\4ezz\4ezz_ligand.mol2,mol2,True,,refined
4f09,data/refined_set\4f09\4f09_protein.pdb,data/refined_set\4f09\4f09_pocket.pdb,data/refined_set\4f09\4f09_ligand.mol2,mol2,True,,refined
4f0c,data/refined_set\4f0c\4f0c_protein.pdb,data/refined_set\4f0c\4f0c_pocket.pdb,data/refined_set\4f0c\4f0c_ligand.mol2,mol2,True,,refined
4f1l,data/refined_set\4f1l\4f1l_protein.pdb,data/refined_set\4f1l\4f1l_pocket.pdb,data/refined_set\4f1l\4f1l_ligand.mol2,mol2,True,,refined
4f2w,data/refined_set\4f2w\4f2w_protein.pdb,data/refined_set\4f2w\4f2w_pocket.pdb,data/refined_set\4f2w\4f2w_ligand.mol2,mol2,True,,refined
4f39,data/refined_set\4f39\4f39_protein.pdb,data/refined_set\4f39\4f39_pocket.pdb,data/refined_set\4f39\4f39_ligand.mol2,mol2,True,,refined
4f3c,data/refined_set\4f3c\4f3c_protein.pdb,data/refined_set\4f3c\4f3c_pocket.pdb,data/refined_set\4f3c\4f3c_ligand.mol2,mol2,True,,refined
4f3k,data/refined_set\4f3k\4f3k_protein.pdb,data/refined_set\4f3k\4f3k_pocket.pdb,data/refined_set\4f3k\4f3k_ligand.mol2,mol2,True,,refined
4f5y,data/refined_set\4f5y\4f5y_protein.pdb,data/refined_set\4f5y\4f5y_pocket.pdb,data/refined_set\4f5y\4f5y_ligand.mol2,mol2,True,,refined
4f6u,data/refined_set\4f6u\4f6u_protein.pdb,data/refined_set\4f6u\4f6u_pocket.pdb,data/refined_set\4f6u\4f6u_ligand.mol2,mol2,True,,refined
4f6w,data/refined_set\4f6w\4f6w_protein.pdb,data/refined_set\4f6w\4f6w_pocket.pdb,data/refined_set\4f6w\4f6w_ligand.mol2,mol2,True,,refined
4f7v,data/refined_set\4f7v\4f7v_protein.pdb,data/refined_set\4f7v\4f7v_pocket.pdb,data/refined_set\4f7v\4f7v_ligand.mol2,mol2,True,,refined
4f9u,data/refined_set\4f9u\4f9u_protein.pdb,data/refined_set\4f9u\4f9u_pocket.pdb,data/refined_set\4f9u\4f9u_ligand.mol2,mol2,True,,refined
4f9w,data/refined_set\4f9w\4f9w_protein.pdb,data/refined_set\4f9w\4f9w_pocket.pdb,data/refined_set\4f9w\4f9w_ligand.mol2,mol2,True,,refined
4f9y,data/refined_set\4f9y\4f9y_protein.pdb,data/refined_set\4f9y\4f9y_pocket.pdb,data/refined_set\4f9y\4f9y_ligand.mol2,mol2,True,,refined
4fai,data/refined_set\4fai\4fai_protein.pdb,data/refined_set\4fai\4fai_pocket.pdb,data/refined_set\4fai\4fai_ligand.mol2,mol2,True,,refined
4fcq,data/refined_set\4fcq\4fcq_protein.pdb,data/refined_set\4fcq\4fcq_pocket.pdb,data/refined_set\4fcq\4fcq_ligand.mol2,mol2,True,,refined
4fev,data/refined_set\4fev\4fev_protein.pdb,data/refined_set\4fev\4fev_pocket.pdb,data/refined_set\4fev\4fev_ligand.mol2,mol2,True,,refined
4few,data/refined_set\4few\4few_protein.pdb,data/refined_set\4few\4few_pocket.pdb,data/refined_set\4few\4few_ligand.mol2,mol2,True,,refined
4ffs,data/refined_set\4ffs\4ffs_protein.pdb,data/refined_set\4ffs\4ffs_pocket.pdb,data/refined_set\4ffs\4ffs_ligand.mol2,mol2,True,,refined
4fht,data/refined_set\4fht\4fht_protein.pdb,data/refined_set\4fht\4fht_pocket.pdb,data/refined_set\4fht\4fht_ligand.mol2,mol2,True,,refined
4fk6,data/refined_set\4fk6\4fk6_protein.pdb,data/refined_set\4fk6\4fk6_pocket.pdb,data/refined_set\4fk6\4fk6_ligand.mol2,mol2,True,,refined
4fl1,data/refined_set\4fl1\4fl1_protein.pdb,data/refined_set\4fl1\4fl1_pocket.pdb,data/refined_set\4fl1\4fl1_ligand.mol2,mol2,True,,refined
4fl2,data/refined_set\4fl2\4fl2_protein.pdb,data/refined_set\4fl2\4fl2_pocket.pdb,data/refined_set\4fl2\4fl2_ligand.mol2,mol2,True,,refined
4flp,data/refined_set\4flp\4flp_protein.pdb,data/refined_set\4flp\4flp_pocket.pdb,data/refined_set\4flp\4flp_ligand.mol2,mol2,True,,refined
4fm7,data/refined_set\4fm7\4fm7_protein.pdb,data/refined_set\4fm7\4fm7_pocket.pdb,data/refined_set\4fm7\4fm7_ligand.mol2,mol2,True,,refined
4fm8,data/refined_set\4fm8\4fm8_protein.pdb,data/refined_set\4fm8\4fm8_pocket.pdb,data/refined_set\4fm8\4fm8_ligand.mol2,mol2,True,,refined
4fnn,data/refined_set\4fnn\4fnn_protein.pdb,data/refined_set\4fnn\4fnn_pocket.pdb,data/refined_set\4fnn\4fnn_ligand.mol2,mol2,True,,refined
4fp1,data/refined_set\4fp1\4fp1_protein.pdb,data/refined_set\4fp1\4fp1_pocket.pdb,data/refined_set\4fp1\4fp1_ligand.mol2,mol2,True,,refined
4fs4,data/refined_set\4fs4\4fs4_protein.pdb,data/refined_set\4fs4\4fs4_pocket.pdb,data/refined_set\4fs4\4fs4_ligand.mol2,mol2,True,,refined
4fsl,data/refined_set\4fsl\4fsl_protein.pdb,data/refined_set\4fsl\4fsl_pocket.pdb,data/refined_set\4fsl\4fsl_ligand.mol2,mol2,True,,refined
4fxp,data/refined_set\4fxp\4fxp_protein.pdb,data/refined_set\4fxp\4fxp_pocket.pdb,data/refined_set\4fxp\4fxp_ligand.mol2,mol2,True,,refined
4fxq,data/refined_set\4fxq\4fxq_protein.pdb,data/refined_set\4fxq\4fxq_pocket.pdb,data/refined_set\4fxq\4fxq_ligand.mol2,mol2,True,,refined
4fys,data/refined_set\4fys\4fys_protein.pdb,data/refined_set\4fys\4fys_pocket.pdb,data/refined_set\4fys\4fys_ligand.mol2,mol2,True,,refined
4fz3,data/refined_set\4fz3\4fz3_protein.pdb,data/refined_set\4fz3\4fz3_pocket.pdb,data/refined_set\4fz3\4fz3_ligand.mol2,mol2,True,,refined
4fzj,data/refined_set\4fzj\4fzj_protein.pdb,data/refined_set\4fzj\4fzj_pocket.pdb,data/refined_set\4fzj\4fzj_ligand.mol2,mol2,True,,refined
4g0p,data/refined_set\4g0p\4g0p_protein.pdb,data/refined_set\4g0p\4g0p_pocket.pdb,data/refined_set\4g0p\4g0p_ligand.mol2,mol2,True,,refined
4g0q,data/refined_set\4g0q\4g0q_protein.pdb,data/refined_set\4g0q\4g0q_pocket.pdb,data/refined_set\4g0q\4g0q_ligand.mol2,mol2,True,,refined
4g0y,data/refined_set\4g0y\4g0y_protein.pdb,data/refined_set\4g0y\4g0y_pocket.pdb,data/refined_set\4g0y\4g0y_ligand.mol2,mol2,True,,refined
4g0z,data/refined_set\4g0z\4g0z_protein.pdb,data/refined_set\4g0z\4g0z_pocket.pdb,data/refined_set\4g0z\4g0z_ligand.mol2,mol2,True,,refined
4g4p,data/refined_set\4g4p\4g4p_protein.pdb,data/refined_set\4g4p\4g4p_pocket.pdb,data/refined_set\4g4p\4g4p_ligand.mol2,mol2,True,,refined
4g5f,data/refined_set\4g5f\4g5f_protein.pdb,data/refined_set\4g5f\4g5f_pocket.pdb,data/refined_set\4g5f\4g5f_ligand.mol2,mol2,True,,refined
4g8m,data/refined_set\4g8m\4g8m_protein.pdb,data/refined_set\4g8m\4g8m_pocket.pdb,data/refined_set\4g8m\4g8m_ligand.mol2,mol2,True,,refined
4g8n,data/refined_set\4g8n\4g8n_protein.pdb,data/refined_set\4g8n\4g8n_pocket.pdb,data/refined_set\4g8n\4g8n_ligand.mol2,mol2,True,,refined
4g8v,data/refined_set\4g8v\4g8v_protein.pdb,data/refined_set\4g8v\4g8v_pocket.pdb,data/refined_set\4g8v\4g8v_ligand.mol2,mol2,True,,refined
4g8y,data/refined_set\4g8y\4g8y_protein.pdb,data/refined_set\4g8y\4g8y_pocket.pdb,data/refined_set\4g8y\4g8y_ligand.mol2,mol2,True,,refined
4g90,data/refined_set\4g90\4g90_protein.pdb,data/refined_set\4g90\4g90_pocket.pdb,data/refined_set\4g90\4g90_ligand.mol2,mol2,True,,refined
4g95,data/refined_set\4g95\4g95_protein.pdb,data/refined_set\4g95\4g95_pocket.pdb,data/refined_set\4g95\4g95_ligand.mol2,mol2,True,,refined
4gah,data/refined_set\4gah\4gah_protein.pdb,data/refined_set\4gah\4gah_pocket.pdb,data/refined_set\4gah\4gah_ligand.mol2,mol2,True,,refined
4gbd,data/refined_set\4gbd\4gbd_protein.pdb,data/refined_set\4gbd\4gbd_pocket.pdb,data/refined_set\4gbd\4gbd_ligand.mol2,mol2,True,,refined
4ge1,data/refined_set\4ge1\4ge1_protein.pdb,data/refined_set\4ge1\4ge1_pocket.pdb,data/refined_set\4ge1\4ge1_ligand.mol2,mol2,True,,refined
4gfm,data/refined_set\4gfm\4gfm_protein.pdb,data/refined_set\4gfm\4gfm_pocket.pdb,data/refined_set\4gfm\4gfm_ligand.mol2,mol2,True,,refined
4gfo,data/refined_set\4gfo\4gfo_protein.pdb,data/refined_set\4gfo\4gfo_pocket.pdb,data/refined_set\4gfo\4gfo_ligand.mol2,mol2,True,,refined
4gg7,data/refined_set\4gg7\4gg7_protein.pdb,data/refined_set\4gg7\4gg7_pocket.pdb,data/refined_set\4gg7\4gg7_ligand.mol2,mol2,True,,refined
4ggz,data/refined_set\4ggz\4ggz_protein.pdb,data/refined_set\4ggz\4ggz_pocket.pdb,data/refined_set\4ggz\4ggz_ligand.mol2,mol2,True,,refined
4ghi,data/refined_set\4ghi\4ghi_protein.pdb,data/refined_set\4ghi\4ghi_pocket.pdb,data/refined_set\4ghi\4ghi_ligand.mol2,mol2,True,,refined
4gid,data/refined_set\4gid\4gid_protein.pdb,data/refined_set\4gid\4gid_pocket.pdb,data/refined_set\4gid\4gid_ligand.mol2,mol2,True,,refined
4gih,data/refined_set\4gih\4gih_protein.pdb,data/refined_set\4gih\4gih_pocket.pdb,data/refined_set\4gih\4gih_ligand.mol2,mol2,True,,refined
4gii,data/refined_set\4gii\4gii_protein.pdb,data/refined_set\4gii\4gii_pocket.pdb,data/refined_set\4gii\4gii_ligand.mol2,mol2,True,,refined
4gj2,data/refined_set\4gj2\4gj2_protein.pdb,data/refined_set\4gj2\4gj2_pocket.pdb,data/refined_set\4gj2\4gj2_ligand.mol2,mol2,True,,refined
4gj3,data/refined_set\4gj3\4gj3_protein.pdb,data/refined_set\4gj3\4gj3_pocket.pdb,data/refined_set\4gj3\4gj3_ligand.mol2,mol2,True,,refined
4gkh,data/refined_set\4gkh\4gkh_protein.pdb,data/refined_set\4gkh\4gkh_pocket.pdb,data/refined_set\4gkh\4gkh_ligand.mol2,mol2,True,,refined
4gki,data/refined_set\4gki\4gki_protein.pdb,data/refined_set\4gki\4gki_pocket.pdb,data/refined_set\4gki\4gki_ligand.mol2,mol2,True,,refined
4gkm,data/refined_set\4gkm\4gkm_protein.pdb,data/refined_set\4gkm\4gkm_pocket.pdb,data/refined_set\4gkm\4gkm_ligand.mol2,mol2,True,,refined
4gny,data/refined_set\4gny\4gny_protein.pdb,data/refined_set\4gny\4gny_pocket.pdb,data/refined_set\4gny\4gny_ligand.mol2,mol2,True,,refined
4gq4,data/refined_set\4gq4\4gq4_protein.pdb,data/refined_set\4gq4\4gq4_pocket.pdb,data/refined_set\4gq4\4gq4_ligand.mol2,mol2,True,,refined
4gql,data/refined_set\4gql\4gql_protein.pdb,data/refined_set\4gql\4gql_pocket.pdb,data/refined_set\4gql\4gql_ligand.mol2,mol2,True,,refined
4gqp,data/refined_set\4gqp\4gqp_protein.pdb,data/refined_set\4gqp\4gqp_pocket.pdb,data/refined_set\4gqp\4gqp_ligand.mol2,mol2,True,,refined
4gqq,data/refined_set\4gqq\4gqq_protein.pdb,data/refined_set\4gqq\4gqq_pocket.pdb,data/refined_set\4gqq\4gqq_ligand.mol2,mol2,True,,refined
4gqr,data/refined_set\4gqr\4gqr_protein.pdb,data/refined_set\4gqr\4gqr_pocket.pdb,data/refined_set\4gqr\4gqr_ligand.mol2,mol2,True,,refined
4gr0,data/refined_set\4gr0\4gr0_protein.pdb,data/refined_set\4gr0\4gr0_pocket.pdb,data/refined_set\4gr0\4gr0_ligand.mol2,mol2,True,,refined
4gr3,data/refined_set\4gr3\4gr3_protein.pdb,data/refined_set\4gr3\4gr3_pocket.pdb,data/refined_set\4gr3\4gr3_ligand.mol2,mol2,True,,refined
4gr8,data/refined_set\4gr8\4gr8_protein.pdb,data/refined_set\4gr8\4gr8_pocket.pdb,data/refined_set\4gr8\4gr8_ligand.mol2,mol2,True,,refined
4gu6,data/refined_set\4gu6\4gu6_protein.pdb,data/refined_set\4gu6\4gu6_pocket.pdb,data/refined_set\4gu6\4gu6_ligand.mol2,mol2,True,,refined
4gu9,data/refined_set\4gu9\4gu9_protein.pdb,data/refined_set\4gu9\4gu9_pocket.pdb,data/refined_set\4gu9\4gu9_ligand.mol2,mol2,True,,refined
4gue,data/refined_set\4gue\4gue_protein.pdb,data/refined_set\4gue\4gue_pocket.pdb,data/refined_set\4gue\4gue_ligand.mol2,mol2,True,,refined
4gzp,data/refined_set\4gzp\4gzp_protein.pdb,data/refined_set\4gzp\4gzp_pocket.pdb,data/refined_set\4gzp\4gzp_ligand.mol2,mol2,True,,refined
4gzt,data/refined_set\4gzt\4gzt_protein.pdb,data/refined_set\4gzt\4gzt_pocket.pdb,data/refined_set\4gzt\4gzt_ligand.mol2,mol2,True,,refined
4gzw,data/refined_set\4gzw\4gzw_protein.pdb,data/refined_set\4gzw\4gzw_pocket.pdb,data/refined_set\4gzw\4gzw_ligand.mol2,mol2,True,,refined
4gzx,data/refined_set\4gzx\4gzx_protein.pdb,data/refined_set\4gzx\4gzx_pocket.pdb,data/refined_set\4gzx\4gzx_ligand.mol2,mol2,True,,refined
4h3f,data/refined_set\4h3f\4h3f_protein.pdb,data/refined_set\4h3f\4h3f_pocket.pdb,data/refined_set\4h3f\4h3f_ligand.mol2,mol2,True,,refined
4h3g,data/refined_set\4h3g\4h3g_protein.pdb,data/refined_set\4h3g\4h3g_pocket.pdb,data/refined_set\4h3g\4h3g_ligand.mol2,mol2,True,,refined
4h3j,data/refined_set\4h3j\4h3j_protein.pdb,data/refined_set\4h3j\4h3j_pocket.pdb,data/refined_set\4h3j\4h3j_ligand.mol2,mol2,True,,refined
4h42,data/refined_set\4h42\4h42_protein.pdb,data/refined_set\4h42\4h42_pocket.pdb,data/refined_set\4h42\4h42_ligand.mol2,mol2,True,,refined
4h75,data/refined_set\4h75\4h75_protein.pdb,data/refined_set\4h75\4h75_pocket.pdb,data/refined_set\4h75\4h75_ligand.mol2,mol2,True,,refined
4h7q,data/refined_set\4h7q\4h7q_protein.pdb,data/refined_set\4h7q\4h7q_pocket.pdb,data/refined_set\4h7q\4h7q_ligand.mol2,mol2,True,,refined
4h81,data/refined_set\4h81\4h81_protein.pdb,data/refined_set\4h81\4h81_pocket.pdb,data/refined_set\4h81\4h81_ligand.mol2,mol2,True,,refined
4h85,data/refined_set\4h85\4h85_protein.pdb,data/refined_set\4h85\4h85_pocket.pdb,data/refined_set\4h85\4h85_ligand.mol2,mol2,True,,refined
4ha5,data/refined_set\4ha5\4ha5_protein.pdb,data/refined_set\4ha5\4ha5_pocket.pdb,data/refined_set\4ha5\4ha5_ligand.mol2,mol2,True,,refined
4hbm,data/refined_set\4hbm\4hbm_protein.pdb,data/refined_set\4hbm\4hbm_pocket.pdb,data/refined_set\4hbm\4hbm_ligand.mol2,mol2,True,,refined
4hdb,data/refined_set\4hdb\4hdb_protein.pdb,data/refined_set\4hdb\4hdb_pocket.pdb,data/refined_set\4hdb\4hdb_ligand.mol2,mol2,True,,refined
4hdf,data/refined_set\4hdf\4hdf_protein.pdb,data/refined_set\4hdf\4hdf_pocket.pdb,data/refined_set\4hdf\4hdf_ligand.mol2,mol2,True,,refined
4hdp,data/refined_set\4hdp\4hdp_protein.pdb,data/refined_set\4hdp\4hdp_pocket.pdb,data/refined_set\4hdp\4hdp_ligand.mol2,mol2,True,,refined
4heg,data/refined_set\4heg\4heg_protein.pdb,data/refined_set\4heg\4heg_pocket.pdb,data/refined_set\4heg\4heg_ligand.mol2,mol2,True,,refined
4hf4,data/refined_set\4hf4\4hf4_protein.pdb,data/refined_set\4hf4\4hf4_pocket.pdb,data/refined_set\4hf4\4hf4_ligand.mol2,mol2,True,,refined
4hfp,data/refined_set\4hfp\4hfp_protein.pdb,data/refined_set\4hfp\4hfp_pocket.pdb,data/refined_set\4hfp\4hfp_ligand.mol2,mol2,True,,refined
4hge,data/refined_set\4hge\4hge_protein.pdb,data/refined_set\4hge\4hge_pocket.pdb,data/refined_set\4hge\4hge_ligand.mol2,mol2,True,,refined
4hj2,data/refined_set\4hj2\4hj2_protein.pdb,data/refined_set\4hj2\4hj2_pocket.pdb,data/refined_set\4hj2\4hj2_ligand.mol2,mol2,True,,refined
4hla,data/refined_set\4hla\4hla_protein.pdb,data/refined_set\4hla\4hla_pocket.pdb,data/refined_set\4hla\4hla_ligand.mol2,mol2,True,,refined
4hp0,data/refined_set\4hp0\4hp0_protein.pdb,data/refined_set\4hp0\4hp0_pocket.pdb,data/refined_set\4hp0\4hp0_ligand.mol2,mol2,True,,refined
4hpi,data/refined_set\4hpi\4hpi_protein.pdb,data/refined_set\4hpi\4hpi_pocket.pdb,data/refined_set\4hpi\4hpi_ligand.mol2,mol2,True,,refined
4ht0,data/refined_set\4ht0\4ht0_protein.pdb,data/refined_set\4ht0\4ht0_pocket.pdb,data/refined_set\4ht0\4ht0_ligand.mol2,mol2,True,,refined
4ht2,data/refined_set\4ht2\4ht2_protein.pdb,data/refined_set\4ht2\4ht2_pocket.pdb,data/refined_set\4ht2\4ht2_ligand.mol2,mol2,True,,refined
4hu1,data/refined_set\4hu1\4hu1_protein.pdb,data/refined_set\4hu1\4hu1_pocket.pdb,data/refined_set\4hu1\4hu1_ligand.mol2,mol2,True,,refined
4hw3,data/refined_set\4hw3\4hw3_protein.pdb,data/refined_set\4hw3\4hw3_pocket.pdb,data/refined_set\4hw3\4hw3_ligand.mol2,mol2,True,,refined
4hwo,data/refined_set\4hwo\4hwo_protein.pdb,data/refined_set\4hwo\4hwo_pocket.pdb,data/refined_set\4hwo\4hwo_ligand.mol2,mol2,True,,refined
4hwp,data/refined_set\4hwp\4hwp_protein.pdb,data/refined_set\4hwp\4hwp_pocket.pdb,data/refined_set\4hwp\4hwp_ligand.mol2,mol2,True,,refined
4hws,data/refined_set\4hws\4hws_protein.pdb,data/refined_set\4hws\4hws_pocket.pdb,data/refined_set\4hws\4hws_ligand.mol2,mol2,True,,refined
4hy1,data/refined_set\4hy1\4hy1_protein.pdb,data/refined_set\4hy1\4hy1_pocket.pdb,data/refined_set\4hy1\4hy1_ligand.mol2,mol2,True,,refined
4hym,data/refined_set\4hym\4hym_protein.pdb,data/refined_set\4hym\4hym_pocket.pdb,data/refined_set\4hym\4hym_ligand.mol2,mol2,True,,refined
4hzm,data/refined_set\4hzm\4hzm_protein.pdb,data/refined_set\4hzm\4hzm_pocket.pdb,data/refined_set\4hzm\4hzm_ligand.mol2,mol2,True,,refined
4i3z,data/refined_set\4i3z\4i3z_protein.pdb,data/refined_set\4i3z\4i3z_pocket.pdb,data/refined_set\4i3z\4i3z_ligand.mol2,mol2,True,,refined
4i54,data/refined_set\4i54\4i54_protein.pdb,data/refined_set\4i54\4i54_pocket.pdb,data/refined_set\4i54\4i54_ligand.mol2,mol2,True,,refined
4i5c,data/refined_set\4i5c\4i5c_protein.pdb,data/refined_set\4i5c\4i5c_pocket.pdb,data/refined_set\4i5c\4i5c_ligand.mol2,mol2,True,,refined
4i71,data/refined_set\4i71\4i71_protein.pdb,data/refined_set\4i71\4i71_pocket.pdb,data/refined_set\4i71\4i71_ligand.mol2,mol2,True,,refined
4i72,data/refined_set\4i72\4i72_protein.pdb,data/refined_set\4i72\4i72_pocket.pdb,data/refined_set\4i72\4i72_ligand.mol2,mol2,True,,refined
4i74,data/refined_set\4i74\4i74_protein.pdb,data/refined_set\4i74\4i74_pocket.pdb,data/refined_set\4i74\4i74_ligand.mol2,mol2,True,,refined
4i7j,data/refined_set\4i7j\4i7j_protein.pdb,data/refined_set\4i7j\4i7j_pocket.pdb,data/refined_set\4i7j\4i7j_ligand.mol2,mol2,True,,refined
4i7k,data/refined_set\4i7k\4i7k_protein.pdb,data/refined_set\4i7k\4i7k_pocket.pdb,data/refined_set\4i7k\4i7k_ligand.mol2,mol2,True,,refined
4i7l,data/refined_set\4i7l\4i7l_protein.pdb,data/refined_set\4i7l\4i7l_pocket.pdb,data/refined_set\4i7l\4i7l_ligand.mol2,mol2,True,,refined
4i7m,data/refined_set\4i7m\4i7m_protein.pdb,data/refined_set\4i7m\4i7m_pocket.pdb,data/refined_set\4i7m\4i7m_ligand.mol2,mol2,True,,refined
4i7p,data/refined_set\4i7p\4i7p_protein.pdb,data/refined_set\4i7p\4i7p_pocket.pdb,data/refined_set\4i7p\4i7p_ligand.mol2,mol2,True,,refined
4i8n,data/refined_set\4i8n\4i8n_protein.pdb,data/refined_set\4i8n\4i8n_pocket.pdb,data/refined_set\4i8n\4i8n_ligand.mol2,mol2,True,,refined
4i8w,data/refined_set\4i8w\4i8w_protein.pdb,data/refined_set\4i8w\4i8w_pocket.pdb,data/refined_set\4i8w\4i8w_ligand.mol2,mol2,True,,refined
4i8x,data/refined_set\4i8x\4i8x_protein.pdb,data/refined_set\4i8x\4i8x_pocket.pdb,data/refined_set\4i8x\4i8x_ligand.mol2,mol2,True,,refined
4i8z,data/refined_set\4i8z\4i8z_protein.pdb,data/refined_set\4i8z\4i8z_pocket.pdb,data/refined_set\4i8z\4i8z_ligand.mol2,mol2,True,,refined
4i9h,data/refined_set\4i9h\4i9h_protein.pdb,data/refined_set\4i9h\4i9h_pocket.pdb,data/refined_set\4i9h\4i9h_ligand.mol2,mol2,True,,refined
4i9u,data/refined_set\4i9u\4i9u_protein.pdb,data/refined_set\4i9u\4i9u_pocket.pdb,data/refined_set\4i9u\4i9u_ligand.mol2,mol2,True,,refined
4ibb,data/refined_set\4ibb\4ibb_protein.pdb,data/refined_set\4ibb\4ibb_pocket.pdb,data/refined_set\4ibb\4ibb_ligand.mol2,mol2,True,,refined
4ibc,data/refined_set\4ibc\4ibc_protein.pdb,data/refined_set\4ibc\4ibc_pocket.pdb,data/refined_set\4ibc\4ibc_ligand.mol2,mol2,True,,refined
4ibd,data/refined_set\4ibd\4ibd_protein.pdb,data/refined_set\4ibd\4ibd_pocket.pdb,data/refined_set\4ibd\4ibd_ligand.mol2,mol2,True,,refined
4ibe,data/refined_set\4ibe\4ibe_protein.pdb,data/refined_set\4ibe\4ibe_pocket.pdb,data/refined_set\4ibe\4ibe_ligand.mol2,mol2,True,,refined
4ibf,data/refined_set\4ibf\4ibf_protein.pdb,data/refined_set\4ibf\4ibf_pocket.pdb,data/refined_set\4ibf\4ibf_ligand.mol2,mol2,True,,refined
4ibg,data/refined_set\4ibg\4ibg_protein.pdb,data/refined_set\4ibg\4ibg_pocket.pdb,data/refined_set\4ibg\4ibg_ligand.mol2,mol2,True,,refined
4ibi,data/refined_set\4ibi\4ibi_protein.pdb,data/refined_set\4ibi\4ibi_pocket.pdb,data/refined_set\4ibi\4ibi_ligand.mol2,mol2,True,,refined
4ibj,data/refined_set\4ibj\4ibj_protein.pdb,data/refined_set\4ibj\4ibj_pocket.pdb,data/refined_set\4ibj\4ibj_ligand.mol2,mol2,True,,refined
4ibk,data/refined_set\4ibk\4ibk_protein.pdb,data/refined_set\4ibk\4ibk_pocket.pdb,data/refined_set\4ibk\4ibk_ligand.mol2,mol2,True,,refined
4idn,data/refined_set\4idn\4idn_protein.pdb,data/refined_set\4idn\4idn_pocket.pdb,data/refined_set\4idn\4idn_ligand.mol2,mol2,True,,refined
4ido,data/refined_set\4ido\4ido_protein.pdb,data/refined_set\4ido\4ido_pocket.pdb,data/refined_set\4ido\4ido_ligand.mol2,mol2,True,,refined
